data_curva,dias_uteis,taxa_252
07/10/2025,5060.0,13.63
07/10/2025,5153.0,13.63
07/10/2025,5200.0,13.63
07/10/2025,5244.0,13.63
07/10/2025,5334.0,13.63
07/10/2025,5400.0,13.62
07/10/2025,5426.0,13.62
07/10/2025,5519.0,13.62
07/10/2025,5580.0,13.62
07/10/2025,5610.0,13.62
07/10/2025,5699.0,13.62
07/10/2025,5791.0,13.62
07/10/2025,5886.0,13.61
07/10/2025,5979.0,13.61
07/10/2025,6064.0,13.61
07/10/2025,6156.0,13.61
07/10/2025,6250.0,13.61
07/10/2025,6341.0,13.6
07/10/2025,6429.0,13.6
07/10/2025,6523.0,13.6
07/10/2025,6614.0,13.6
07/10/2025,6705.0,13.6
07/10/2025,6796.0,13.6
07/10/2025,6887.0,13.6
07/10/2025,6980.0,13.59
07/10/2025,7071.0,13.59
07/10/2025,7160.0,13.59
07/10/2025,7202.0,13.59
07/10/2025,7252.0,13.59
07/10/2025,7436.0,13.59
07/10/2025,7617.0,13.59
07/10/2025,7801.0,13.58
07/10/2025,7982.0,13.58
07/10/2025,8170.0,13.58
07/10/2025,8350.0,13.58
07/10/2025,8532.0,13.58
07/10/2025,8714.0,13.58
07/10/2025,8897.0,13.57
07/10/2025,9001.0,13.57
07/10/2025,9078.0,13.57
07/10/2025,10800.0,13.56
07/10/2025,10814.0,13.56
07/10/2025,12732.0,13.55
07/11/2025,3.0,14.9
07/11/2025,5.0,14.9
07/11/2025,7.0,14.9
07/11/2025,10.0,14.9
07/11/2025,11.0,14.9
07/11/2025,12.0,14.9
07/11/2025,14.0,14.9
07/11/2025,19.0,14.9
07/11/2025,20.0,14.9
07/11/2025,21.0,14.9
07/11/2025,24.0,14.9
07/11/2025,31.0,14.9
07/11/2025,35.0,14.9
07/11/2025,38.0,14.9
07/11/2025,39.0,14.9
07/11/2025,40.0,14.9
07/11/2025,41.0,14.9
07/11/2025,42.0,14.9
07/11/2025,46.0,14.9
07/11/2025,49.0,14.9
07/11/2025,52.0,14.9
07/11/2025,53.0,14.9
07/11/2025,56.0,14.9
07/11/2025,60.0,14.9
07/11/2025,68.0,14.89
07/11/2025,69.0,14.89
07/11/2025,70.0,14.89
07/11/2025,73.0,14.89
07/11/2025,74.0,14.89
07/11/2025,75.0,14.89
07/11/2025,76.0,14.89
07/11/2025,82.0,14.89
07/11/2025,84.0,14.89
07/11/2025,87.0,14.89
07/11/2025,90.0,14.89
07/11/2025,103.0,14.88
07/11/2025,104.0,14.87
07/11/2025,105.0,14.87
07/11/2025,110.0,14.87
07/11/2025,111.0,14.87
07/11/2025,112.0,14.87
07/11/2025,115.0,14.87
07/11/2025,122.0,14.85
07/11/2025,129.0,14.84
07/11/2025,130.0,14.84
07/11/2025,131.0,14.84
07/11/2025,132.0,14.84
07/11/2025,133.0,14.84
07/11/2025,136.0,14.83
07/11/2025,144.0,14.82
07/11/2025,145.0,14.82
07/11/2025,150.0,14.82
07/11/2025,159.0,14.8
07/11/2025,160.0,14.79
07/11/2025,174.0,14.77
07/11/2025,178.0,14.77
07/11/2025,180.0,14.76
07/11/2025,187.0,14.73
07/11/2025,189.0,14.72
07/11/2025,195.0,14.69
07/11/2025,203.0,14.67
07/11/2025,206.0,14.66
07/11/2025,210.0,14.64
07/11/2025,222.0,14.6
07/11/2025,223.0,14.6
07/11/2025,224.0,14.59
07/11/2025,234.0,14.56
07/11/2025,235.0,14.56
07/11/2025,236.0,14.56
07/11/2025,241.0,14.54
07/11/2025,250.0,14.5
07/11/2025,258.0,14.47
07/11/2025,265.0,14.45
07/11/2025,266.0,14.44
07/11/2025,269.0,14.44
07/11/2025,270.0,14.43
07/11/2025,278.0,14.4
07/11/2025,283.0,14.38
07/11/2025,294.0,14.33
07/11/2025,297.0,14.33
07/11/2025,298.0,14.32
07/11/2025,300.0,14.31
07/11/2025,312.0,14.27
07/11/2025,313.0,14.26
07/11/2025,319.0,14.24
07/11/2025,327.0,14.21
07/11/2025,328.0,14.2
07/11/2025,332.0,14.19
07/11/2025,341.0,14.15
07/11/2025,343.0,14.14
07/11/2025,357.0,14.09
07/11/2025,361.0,14.09
07/11/2025,374.0,14.03
07/11/2025,376.0,14.02
07/11/2025,377.0,14.02
07/11/2025,388.0,13.99
07/11/2025,389.0,13.98
07/11/2025,390.0,13.98
07/11/2025,404.0,13.93
07/11/2025,406.0,13.92
07/11/2025,418.0,13.89
07/11/2025,423.0,13.88
07/11/2025,434.0,13.84
07/11/2025,448.0,13.8
07/11/2025,451.0,13.79
07/11/2025,465.0,13.76
07/11/2025,466.0,13.76
07/11/2025,467.0,13.75
07/11/2025,476.0,13.73
07/11/2025,480.0,13.72
07/11/2025,493.0,13.69
07/11/2025,509.0,13.65
07/11/2025,510.0,13.65
07/11/2025,523.0,13.61
07/11/2025,542.0,13.57
07/11/2025,556.0,13.53
07/11/2025,570.0,13.5
07/11/2025,586.0,13.46
07/11/2025,600.0,13.43
07/11/2025,601.0,13.43
07/11/2025,630.0,13.37
07/11/2025,633.0,13.37
07/11/2025,647.0,13.34
07/11/2025,649.0,13.34
07/11/2025,661.0,13.32
07/11/2025,677.0,13.29
07/11/2025,684.0,13.28
07/11/2025,690.0,13.27
07/11/2025,693.0,13.27
07/11/2025,705.0,13.25
07/11/2025,720.0,13.22
07/11/2025,739.0,13.2
07/11/2025,752.0,13.18
07/11/2025,768.0,13.16
07/11/2025,780.0,13.14
07/11/2025,787.0,13.14
07/11/2025,810.0,13.12
07/11/2025,830.0,13.11
07/11/2025,840.0,13.1
07/11/2025,859.0,13.09
07/11/2025,871.0,13.08
07/11/2025,878.0,13.08
07/11/2025,900.0,13.07
07/11/2025,920.0,13.07
07/11/2025,930.0,13.06
07/11/2025,937.0,13.06
07/11/2025,957.0,13.06
07/11/2025,962.0,13.06
07/11/2025,969.0,13.05
07/11/2025,990.0,13.06
07/11/2025,1012.0,13.06
07/11/2025,1020.0,13.06
07/11/2025,1029.0,13.06
07/11/2025,1048.0,13.06
07/11/2025,1050.0,13.06
07/11/2025,1060.0,13.06
07/11/2025,1081.0,13.07
07/11/2025,1105.0,13.07
07/11/2025,1110.0,13.07
07/11/2025,1140.0,13.07
07/11/2025,1152.0,13.07
07/11/2025,1172.0,13.08
07/11/2025,1196.0,13.09
07/11/2025,1200.0,13.09
07/11/2025,1242.0,13.11
07/11/2025,1285.0,13.13
07/11/2025,1333.0,13.16
07/11/2025,1363.0,13.17
07/11/2025,1377.0,13.18
07/11/2025,1424.0,13.19
07/11/2025,1440.0,13.2
07/11/2025,1470.0,13.21
07/11/2025,1517.0,13.23
07/11/2025,1561.0,13.25
07/11/2025,1606.0,13.26
07/11/2025,1650.0,13.29
07/11/2025,1697.0,13.31
07/11/2025,1742.0,13.32
07/11/2025,1776.0,13.33
07/11/2025,1789.0,13.34
07/11/2025,1802.0,13.34
07/11/2025,1837.0,13.36
07/11/2025,1867.0,13.37
07/11/2025,1882.0,13.38
07/11/2025,1928.0,13.4
07/11/2025,1958.0,13.41
07/11/2025,2015.0,13.43
07/11/2025,2033.0,13.43
07/11/2025,2049.0,13.44
07/11/2025,2107.0,13.46
07/11/2025,2124.0,13.46
07/11/2025,2140.0,13.47
07/11/2025,2160.0,13.48
07/11/2025,2201.0,13.49
07/11/2025,2247.0,13.5
07/11/2025,2292.0,13.51
07/11/2025,2383.0,13.52
07/11/2025,2474.0,13.54
07/11/2025,2520.0,13.54
07/11/2025,2566.0,13.55
07/11/2025,2614.0,13.56
07/11/2025,2657.0,13.56
07/11/2025,2747.0,13.56
07/11/2025,2838.0,13.57
07/11/2025,2880.0,13.57
07/11/2025,2931.0,13.57
07/11/2025,2978.0,13.58
07/11/2025,3022.0,13.58
07/11/2025,3111.0,13.58
07/11/2025,3203.0,13.59
07/11/2025,3240.0,13.59
07/11/2025,3296.0,13.59
07/11/2025,3343.0,13.6
07/11/2025,3387.0,13.59
07/11/2025,3476.0,13.58
07/11/2025,3568.0,13.58
07/11/2025,3601.0,13.57
07/11/2025,3661.0,13.57
07/11/2025,3708.0,13.56
07/11/2025,3752.0,13.56
07/11/2025,3842.0,13.56
07/11/2025,3934.0,13.56
07/11/2025,3960.0,13.56
07/11/2025,4028.0,13.56
07/11/2025,4074.0,13.56
07/11/2025,4121.0,13.55
07/11/2025,4207.0,13.53
07/11/2025,4301.0,13.51
07/11/2025,4323.0,13.51
07/11/2025,4392.0,13.49
07/11/2025,4441.0,13.48
07/11/2025,4483.0,13.48
07/11/2025,4574.0,13.47
07/11/2025,4665.0,13.47
07/11/2025,4680.0,13.46
07/11/2025,4757.0,13.46
07/11/2025,4805.0,13.45
07/11/2025,4848.0,13.45
07/11/2025,4938.0,13.45
07/11/2025,5029.0,13.45
07/11/2025,5040.0,13.45
07/11/2025,5122.0,13.44
07/11/2025,5169.0,13.44
07/11/2025,5213.0,13.44
07/11/2025,5303.0,13.44
07/11/2025,5395.0,13.43
07/11/2025,5400.0,13.43
07/11/2025,5488.0,13.43
07/11/2025,5579.0,13.43
07/11/2025,5582.0,13.43
07/11/2025,5668.0,13.42
07/11/2025,5760.0,13.42
07/11/2025,5855.0,13.42
07/11/2025,5948.0,13.42
07/11/2025,6033.0,13.41
07/11/2025,6125.0,13.41
07/11/2025,6219.0,13.41
07/11/2025,6310.0,13.41
07/11/2025,6398.0,13.41
07/11/2025,6492.0,13.4
07/11/2025,6583.0,13.4
07/11/2025,6674.0,13.4
07/11/2025,6765.0,13.4
07/11/2025,6856.0,13.4
07/11/2025,6949.0,13.39
07/11/2025,7040.0,13.39
07/11/2025,7129.0,13.39
07/11/2025,7200.0,13.39
07/11/2025,7221.0,13.39
07/11/2025,7405.0,13.39
07/11/2025,7586.0,13.38
07/11/2025,7770.0,13.38
07/11/2025,7951.0,13.38
07/11/2025,8139.0,13.37
07/11/2025,8319.0,13.37
07/11/2025,8501.0,13.37
07/11/2025,8683.0,13.37
07/11/2025,8866.0,13.36
07/11/2025,9000.0,13.36
07/11/2025,9047.0,13.36
07/11/2025,10783.0,13.34
07/11/2025,10800.0,13.34
07/11/2025,12701.0,13.33
08/10/2025,1.0,14.9
08/10/2025,5.0,14.9
08/10/2025,7.0,14.91
08/10/2025,8.0,14.91
08/10/2025,9.0,14.91
08/10/2025,14.0,14.91
08/10/2025,21.0,14.91
08/10/2025,22.0,14.91
08/10/2025,23.0,14.91
08/10/2025,26.0,14.91
08/10/2025,30.0,14.9
08/10/2025,35.0,14.9
08/10/2025,40.0,14.9
08/10/2025,41.0,14.9
08/10/2025,42.0,14.9
08/10/2025,44.0,14.9
08/10/2025,49.0,14.9
08/10/2025,50.0,14.9
08/10/2025,51.0,14.9
08/10/2025,54.0,14.9
08/10/2025,61.0,14.9
08/10/2025,65.0,14.9
08/10/2025,68.0,14.9
08/10/2025,69.0,14.9
08/10/2025,70.0,14.9
08/10/2025,71.0,14.9
08/10/2025,72.0,14.9
08/10/2025,76.0,14.9
08/10/2025,79.0,14.9
08/10/2025,82.0,14.9
08/10/2025,83.0,14.9
08/10/2025,86.0,14.9
08/10/2025,90.0,14.9
08/10/2025,98.0,14.9
08/10/2025,99.0,14.9
08/10/2025,103.0,14.9
08/10/2025,105.0,14.9
08/10/2025,106.0,14.89
08/10/2025,114.0,14.89
08/10/2025,117.0,14.89
08/10/2025,120.0,14.89
08/10/2025,133.0,14.88
08/10/2025,134.0,14.88
08/10/2025,140.0,14.87
08/10/2025,141.0,14.87
08/10/2025,142.0,14.87
08/10/2025,145.0,14.87
08/10/2025,152.0,14.86
08/10/2025,159.0,14.86
08/10/2025,161.0,14.85
08/10/2025,162.0,14.85
08/10/2025,163.0,14.85
08/10/2025,166.0,14.85
08/10/2025,174.0,14.84
08/10/2025,175.0,14.84
08/10/2025,180.0,14.84
08/10/2025,189.0,14.82
08/10/2025,190.0,14.82
08/10/2025,204.0,14.81
08/10/2025,208.0,14.8
08/10/2025,210.0,14.8
08/10/2025,217.0,14.77
08/10/2025,219.0,14.77
08/10/2025,225.0,14.75
08/10/2025,233.0,14.73
08/10/2025,236.0,14.73
08/10/2025,240.0,14.72
08/10/2025,252.0,14.68
08/10/2025,254.0,14.68
08/10/2025,264.0,14.65
08/10/2025,265.0,14.65
08/10/2025,266.0,14.65
08/10/2025,271.0,14.63
08/10/2025,280.0,14.61
08/10/2025,288.0,14.58
08/10/2025,295.0,14.57
08/10/2025,296.0,14.56
08/10/2025,299.0,14.56
08/10/2025,300.0,14.56
08/10/2025,308.0,14.53
08/10/2025,313.0,14.51
08/10/2025,324.0,14.47
08/10/2025,327.0,14.47
08/10/2025,328.0,14.47
08/10/2025,330.0,14.46
08/10/2025,342.0,14.42
08/10/2025,343.0,14.42
08/10/2025,349.0,14.4
08/10/2025,357.0,14.37
08/10/2025,358.0,14.37
08/10/2025,362.0,14.36
08/10/2025,371.0,14.33
08/10/2025,387.0,14.27
08/10/2025,391.0,14.27
08/10/2025,404.0,14.23
08/10/2025,406.0,14.22
08/10/2025,407.0,14.22
08/10/2025,418.0,14.2
08/10/2025,419.0,14.19
08/10/2025,420.0,14.19
08/10/2025,434.0,14.15
08/10/2025,436.0,14.14
08/10/2025,448.0,14.11
08/10/2025,453.0,14.1
08/10/2025,464.0,14.07
08/10/2025,478.0,14.04
08/10/2025,481.0,14.03
08/10/2025,495.0,14.01
08/10/2025,497.0,14.0
08/10/2025,506.0,13.98
08/10/2025,510.0,13.97
08/10/2025,539.0,13.92
08/10/2025,540.0,13.92
08/10/2025,553.0,13.89
08/10/2025,572.0,13.85
08/10/2025,586.0,13.82
08/10/2025,600.0,13.8
08/10/2025,616.0,13.77
08/10/2025,630.0,13.74
08/10/2025,631.0,13.74
08/10/2025,660.0,13.69
08/10/2025,663.0,13.69
08/10/2025,677.0,13.67
08/10/2025,679.0,13.67
08/10/2025,691.0,13.66
08/10/2025,707.0,13.64
08/10/2025,714.0,13.63
08/10/2025,720.0,13.62
08/10/2025,723.0,13.62
08/10/2025,735.0,13.61
08/10/2025,750.0,13.58
08/10/2025,769.0,13.56
08/10/2025,782.0,13.55
08/10/2025,798.0,13.52
08/10/2025,810.0,13.51
08/10/2025,817.0,13.5
08/10/2025,840.0,13.49
08/10/2025,860.0,13.48
08/10/2025,870.0,13.47
08/10/2025,889.0,13.46
08/10/2025,901.0,13.45
08/10/2025,908.0,13.45
08/10/2025,930.0,13.45
08/10/2025,950.0,13.44
08/10/2025,960.0,13.44
08/10/2025,992.0,13.44
08/10/2025,999.0,13.44
08/10/2025,1020.0,13.44
08/10/2025,1042.0,13.45
08/10/2025,1050.0,13.45
08/10/2025,1080.0,13.45
08/10/2025,1090.0,13.45
08/10/2025,1111.0,13.45
08/10/2025,1135.0,13.45
08/10/2025,1140.0,13.45
08/10/2025,1170.0,13.44
08/10/2025,1182.0,13.44
08/10/2025,1202.0,13.45
08/10/2025,1226.0,13.46
08/10/2025,1272.0,13.47
08/10/2025,1315.0,13.49
08/10/2025,1363.0,13.52
08/10/2025,1393.0,13.52
08/10/2025,1407.0,13.53
08/10/2025,1440.0,13.53
08/10/2025,1454.0,13.54
08/10/2025,1500.0,13.55
08/10/2025,1547.0,13.57
08/10/2025,1591.0,13.58
08/10/2025,1636.0,13.59
08/10/2025,1680.0,13.6
08/10/2025,1727.0,13.62
08/10/2025,1772.0,13.63
08/10/2025,1800.0,13.63
08/10/2025,1806.0,13.63
08/10/2025,1819.0,13.64
08/10/2025,1867.0,13.65
08/10/2025,1897.0,13.66
08/10/2025,1912.0,13.67
08/10/2025,1958.0,13.68
08/10/2025,1988.0,13.69
08/10/2025,2045.0,13.7
08/10/2025,2137.0,13.72
08/10/2025,2161.0,13.73
08/10/2025,2231.0,13.74
08/10/2025,2277.0,13.75
08/10/2025,2322.0,13.75
08/10/2025,2413.0,13.76
08/10/2025,2504.0,13.76
08/10/2025,2520.0,13.76
08/10/2025,2596.0,13.77
08/10/2025,2644.0,13.77
08/10/2025,2687.0,13.77
08/10/2025,2777.0,13.76
08/10/2025,2868.0,13.76
08/10/2025,2882.0,13.76
08/10/2025,2961.0,13.76
08/10/2025,3008.0,13.76
08/10/2025,3052.0,13.76
08/10/2025,3141.0,13.76
08/10/2025,3233.0,13.76
08/10/2025,3240.0,13.76
08/10/2025,3326.0,13.76
08/10/2025,3373.0,13.76
08/10/2025,3417.0,13.75
08/10/2025,3506.0,13.74
08/10/2025,3598.0,13.73
08/10/2025,3600.0,13.73
08/10/2025,3691.0,13.72
08/10/2025,3738.0,13.72
08/10/2025,3782.0,13.71
08/10/2025,3872.0,13.7
08/10/2025,3960.0,13.7
08/10/2025,3964.0,13.69
08/10/2025,4058.0,13.69
08/10/2025,4104.0,13.68
08/10/2025,4151.0,13.67
08/10/2025,4237.0,13.66
08/10/2025,4320.0,13.65
08/10/2025,4331.0,13.64
08/10/2025,4422.0,13.63
08/10/2025,4471.0,13.62
08/10/2025,4513.0,13.62
08/10/2025,4604.0,13.61
08/10/2025,4681.0,13.61
08/10/2025,4695.0,13.61
08/10/2025,4787.0,13.6
08/10/2025,4835.0,13.6
08/10/2025,4878.0,13.59
08/10/2025,4968.0,13.59
08/10/2025,5040.0,13.59
08/10/2025,5059.0,13.59
08/10/2025,5152.0,13.59
08/10/2025,5199.0,13.58
08/10/2025,5243.0,13.58
08/10/2025,5333.0,13.58
08/10/2025,5402.0,13.58
08/10/2025,5425.0,13.58
08/10/2025,5518.0,13.57
08/10/2025,5580.0,13.57
08/10/2025,5609.0,13.57
08/10/2025,5698.0,13.57
08/10/2025,5790.0,13.57
08/10/2025,5885.0,13.56
08/10/2025,5978.0,13.56
08/10/2025,6063.0,13.56
08/10/2025,6155.0,13.56
08/10/2025,6249.0,13.55
08/10/2025,6340.0,13.55
08/10/2025,6428.0,13.55
08/10/2025,6522.0,13.55
08/10/2025,6613.0,13.55
08/10/2025,6704.0,13.54
08/10/2025,6795.0,13.54
08/10/2025,6886.0,13.54
08/10/2025,6979.0,13.54
08/10/2025,7070.0,13.54
08/10/2025,7159.0,13.54
08/10/2025,7201.0,13.54
08/10/2025,7251.0,13.53
08/10/2025,7435.0,13.53
08/10/2025,7616.0,13.53
08/10/2025,7800.0,13.53
08/10/2025,7981.0,13.52
08/10/2025,8169.0,13.52
08/10/2025,8349.0,13.52
08/10/2025,8531.0,13.52
08/10/2025,8713.0,13.51
08/10/2025,8896.0,13.51
08/10/2025,9000.0,13.51
08/10/2025,9077.0,13.51
08/10/2025,10800.0,13.49
08/10/2025,10813.0,13.49
08/10/2025,12731.0,13.48
08/12/2025,1.0,14.9
08/12/2025,4.0,14.91
08/12/2025,7.0,14.91
08/12/2025,8.0,14.91
08/12/2025,9.0,14.91
08/12/2025,10.0,14.91
08/12/2025,11.0,14.91
08/12/2025,14.0,14.91
08/12/2025,15.0,14.91
08/12/2025,18.0,14.91
08/12/2025,21.0,14.91
08/12/2025,22.0,14.91
08/12/2025,25.0,14.91
08/12/2025,30.0,14.91
08/12/2025,37.0,14.9
08/12/2025,38.0,14.9
08/12/2025,39.0,14.9
08/12/2025,42.0,14.9
08/12/2025,43.0,14.9
08/12/2025,44.0,14.9
08/12/2025,45.0,14.9
08/12/2025,51.0,14.9
08/12/2025,52.0,14.9
08/12/2025,53.0,14.9
08/12/2025,56.0,14.9
08/12/2025,60.0,14.88
08/12/2025,67.0,14.87
08/12/2025,72.0,14.87
08/12/2025,73.0,14.86
08/12/2025,74.0,14.86
08/12/2025,79.0,14.85
08/12/2025,80.0,14.85
08/12/2025,81.0,14.85
08/12/2025,84.0,14.85
08/12/2025,91.0,14.83
08/12/2025,98.0,14.82
08/12/2025,99.0,14.81
08/12/2025,100.0,14.81
08/12/2025,101.0,14.81
08/12/2025,102.0,14.81
08/12/2025,105.0,14.8
08/12/2025,113.0,14.79
08/12/2025,114.0,14.79
08/12/2025,120.0,14.78
08/12/2025,127.0,14.75
08/12/2025,128.0,14.75
08/12/2025,129.0,14.74
08/12/2025,137.0,14.72
08/12/2025,141.0,14.72
08/12/2025,143.0,14.71
08/12/2025,147.0,14.71
08/12/2025,150.0,14.69
08/12/2025,156.0,14.66
08/12/2025,158.0,14.65
08/12/2025,164.0,14.63
08/12/2025,172.0,14.6
08/12/2025,175.0,14.59
08/12/2025,182.0,14.57
08/12/2025,191.0,14.53
08/12/2025,192.0,14.52
08/12/2025,193.0,14.52
08/12/2025,200.0,14.5
08/12/2025,203.0,14.49
08/12/2025,204.0,14.49
08/12/2025,205.0,14.48
08/12/2025,210.0,14.46
08/12/2025,219.0,14.42
08/12/2025,227.0,14.39
08/12/2025,234.0,14.37
08/12/2025,235.0,14.36
08/12/2025,238.0,14.36
08/12/2025,240.0,14.34
08/12/2025,247.0,14.31
08/12/2025,252.0,14.29
08/12/2025,262.0,14.25
08/12/2025,263.0,14.24
08/12/2025,266.0,14.24
08/12/2025,267.0,14.23
08/12/2025,270.0,14.21
08/12/2025,281.0,14.17
08/12/2025,282.0,14.17
08/12/2025,288.0,14.14
08/12/2025,296.0,14.11
08/12/2025,297.0,14.1
08/12/2025,301.0,14.09
08/12/2025,310.0,14.05
08/12/2025,312.0,14.04
08/12/2025,324.0,13.99
08/12/2025,326.0,13.98
08/12/2025,330.0,13.98
08/12/2025,343.0,13.93
08/12/2025,345.0,13.92
08/12/2025,346.0,13.91
08/12/2025,357.0,13.88
08/12/2025,358.0,13.88
08/12/2025,360.0,13.86
08/12/2025,373.0,13.81
08/12/2025,375.0,13.8
08/12/2025,385.0,13.78
08/12/2025,387.0,13.77
08/12/2025,392.0,13.76
08/12/2025,403.0,13.72
08/12/2025,417.0,13.68
08/12/2025,420.0,13.67
08/12/2025,434.0,13.64
08/12/2025,435.0,13.64
08/12/2025,436.0,13.63
08/12/2025,443.0,13.62
08/12/2025,445.0,13.61
08/12/2025,450.0,13.6
08/12/2025,462.0,13.57
08/12/2025,478.0,13.54
08/12/2025,479.0,13.53
08/12/2025,480.0,13.53
08/12/2025,492.0,13.5
08/12/2025,511.0,13.46
08/12/2025,525.0,13.43
08/12/2025,540.0,13.4
08/12/2025,555.0,13.37
08/12/2025,570.0,13.35
08/12/2025,602.0,13.29
08/12/2025,616.0,13.28
08/12/2025,618.0,13.27
08/12/2025,630.0,13.26
08/12/2025,646.0,13.24
08/12/2025,653.0,13.23
08/12/2025,660.0,13.22
08/12/2025,662.0,13.22
08/12/2025,674.0,13.21
08/12/2025,690.0,13.19
08/12/2025,708.0,13.18
08/12/2025,721.0,13.16
08/12/2025,737.0,13.15
08/12/2025,750.0,13.14
08/12/2025,756.0,13.13
08/12/2025,780.0,13.12
08/12/2025,799.0,13.12
08/12/2025,814.0,13.11
08/12/2025,828.0,13.11
08/12/2025,840.0,13.11
08/12/2025,847.0,13.11
08/12/2025,870.0,13.11
08/12/2025,889.0,13.11
08/12/2025,900.0,13.1
08/12/2025,906.0,13.1
08/12/2025,926.0,13.1
08/12/2025,931.0,13.1
08/12/2025,938.0,13.1
08/12/2025,960.0,13.11
08/12/2025,981.0,13.12
08/12/2025,990.0,13.12
08/12/2025,998.0,13.12
08/12/2025,1017.0,13.12
08/12/2025,1022.0,13.13
08/12/2025,1029.0,13.13
08/12/2025,1050.0,13.13
08/12/2025,1074.0,13.14
08/12/2025,1080.0,13.14
08/12/2025,1110.0,13.14
08/12/2025,1121.0,13.15
08/12/2025,1141.0,13.15
08/12/2025,1165.0,13.16
08/12/2025,1170.0,13.16
08/12/2025,1200.0,13.17
08/12/2025,1211.0,13.18
08/12/2025,1254.0,13.2
08/12/2025,1302.0,13.22
08/12/2025,1332.0,13.23
08/12/2025,1346.0,13.24
08/12/2025,1393.0,13.25
08/12/2025,1439.0,13.27
08/12/2025,1442.0,13.27
08/12/2025,1486.0,13.29
08/12/2025,1530.0,13.3
08/12/2025,1575.0,13.31
08/12/2025,1619.0,13.33
08/12/2025,1666.0,13.34
08/12/2025,1711.0,13.35
08/12/2025,1745.0,13.36
08/12/2025,1758.0,13.36
08/12/2025,1800.0,13.38
08/12/2025,1806.0,13.38
08/12/2025,1836.0,13.39
08/12/2025,1851.0,13.39
08/12/2025,1897.0,13.41
08/12/2025,1927.0,13.42
08/12/2025,1984.0,13.43
08/12/2025,2002.0,13.43
08/12/2025,2018.0,13.44
08/12/2025,2076.0,13.45
08/12/2025,2093.0,13.46
08/12/2025,2109.0,13.46
08/12/2025,2160.0,13.47
08/12/2025,2170.0,13.47
08/12/2025,2216.0,13.48
08/12/2025,2261.0,13.48
08/12/2025,2352.0,13.49
08/12/2025,2443.0,13.5
08/12/2025,2520.0,13.5
08/12/2025,2535.0,13.5
08/12/2025,2583.0,13.5
08/12/2025,2626.0,13.5
08/12/2025,2716.0,13.5
08/12/2025,2807.0,13.49
08/12/2025,2880.0,13.49
08/12/2025,2900.0,13.49
08/12/2025,2947.0,13.49
08/12/2025,2991.0,13.49
08/12/2025,3080.0,13.49
08/12/2025,3172.0,13.49
08/12/2025,3241.0,13.49
08/12/2025,3265.0,13.49
08/12/2025,3312.0,13.49
08/12/2025,3356.0,13.48
08/12/2025,3445.0,13.48
08/12/2025,3537.0,13.47
08/12/2025,3600.0,13.46
08/12/2025,3630.0,13.46
08/12/2025,3677.0,13.45
08/12/2025,3721.0,13.45
08/12/2025,3811.0,13.45
08/12/2025,3903.0,13.45
08/12/2025,3962.0,13.45
08/12/2025,3997.0,13.45
08/12/2025,4043.0,13.45
08/12/2025,4090.0,13.44
08/12/2025,4176.0,13.42
08/12/2025,4270.0,13.41
08/12/2025,4320.0,13.4
08/12/2025,4361.0,13.39
08/12/2025,4410.0,13.39
08/12/2025,4452.0,13.38
08/12/2025,4543.0,13.37
08/12/2025,4634.0,13.36
08/12/2025,4680.0,13.35
08/12/2025,4726.0,13.34
08/12/2025,4774.0,13.34
08/12/2025,4817.0,13.34
08/12/2025,4907.0,13.33
08/12/2025,4998.0,13.32
08/12/2025,5040.0,13.32
08/12/2025,5091.0,13.32
08/12/2025,5138.0,13.31
08/12/2025,5182.0,13.31
08/12/2025,5272.0,13.31
08/12/2025,5364.0,13.3
08/12/2025,5400.0,13.3
08/12/2025,5457.0,13.29
08/12/2025,5548.0,13.29
08/12/2025,5580.0,13.29
08/12/2025,5637.0,13.28
08/12/2025,5729.0,13.28
08/12/2025,5824.0,13.28
08/12/2025,5917.0,13.27
08/12/2025,6002.0,13.27
08/12/2025,6094.0,13.26
08/12/2025,6188.0,13.26
08/12/2025,6279.0,13.25
08/12/2025,6367.0,13.25
08/12/2025,6461.0,13.25
08/12/2025,6552.0,13.24
08/12/2025,6643.0,13.24
08/12/2025,6734.0,13.24
08/12/2025,6825.0,13.23
08/12/2025,6918.0,13.23
08/12/2025,7009.0,13.23
08/12/2025,7098.0,13.22
08/12/2025,7190.0,13.22
08/12/2025,7200.0,13.22
08/12/2025,7374.0,13.21
08/12/2025,7555.0,13.21
08/12/2025,7739.0,13.2
08/12/2025,7920.0,13.2
08/12/2025,8108.0,13.19
08/12/2025,8288.0,13.19
08/12/2025,8470.0,13.19
08/12/2025,8652.0,13.18
08/12/2025,8835.0,13.18
08/12/2025,9002.0,13.17
08/12/2025,9016.0,13.17
08/12/2025,10752.0,13.14
08/12/2025,10801.0,13.14
08/12/2025,12670.0,13.12
09/10/2025,1.0,14.9
09/10/2025,4.0,14.9
09/10/2025,6.0,14.9
09/10/2025,7.0,14.9
09/10/2025,8.0,14.9
09/10/2025,14.0,14.91
09/10/2025,20.0,14.91
09/10/2025,21.0,14.91
09/10/2025,22.0,14.91
09/10/2025,25.0,14.91
09/10/2025,32.0,14.9
09/10/2025,34.0,14.9
09/10/2025,39.0,14.9
09/10/2025,40.0,14.9
09/10/2025,41.0,14.9
09/10/2025,43.0,14.9
09/10/2025,48.0,14.9
09/10/2025,49.0,14.9
09/10/2025,50.0,14.9
09/10/2025,53.0,14.9
