dias_uteis;media_global_obs;dp_entre_dias_obs;media_global_CubicSpline;dp_entre_dias_CubicSpline;media_global_B_Spline_(Ridge);dp_entre_dias_B_Spline_(Ridge);media_global_NSSplusL_BFGS_B;dp_entre_dias_NSSplusL_BFGS_B;media_global_GAtoNSSplusL_BFGS_B;dp_entre_dias_GAtoNSSplusL_BFGS_B
1496;13,24625036283879;0,22010489541461348;13,246419517403757;0,22043690584752726;13,240873458490862;0,22267335932998658;13,15877716438239;0,2250715505576832;13,159790654827649;0,2253854601227083
1497;13,246579539011616;0,22009521727680484;13,246809245476713;0,22040332449093034;13,24126207968816;0,22264838062505654;13,159022768408274;0,22504371584875135;13,160037853462256;0,22535794746833043
1498;13,246905517455591;0,22009120477548014;13,247198677835069;0,22036984737722023;13,241650725949329;0,22262327694202338;13,159268965661562;0,22501587893245079;13,160285642374795;0,2253304316843068
1499;13,247228223568383;0,2200924696619357;13,24758780682937;0,22033647377402427;13,242039396534992;0,2225980488598392;13,159515754371377;0,22498803980935178;13,160534019786834;0,2253029127739691
1500;13,247554754748096;0,22009635502497463;13,247976624839465;0,22030320212999321;13,242428090705763;0,2225726969602547;13,159763132769404;0,22496019847907717;13,160782983922502;0,22527539074058733
1501;13,247885110994766;0,2201043343963596;13,248365125982453;0,2202700297680614;13,24281680772227;0,22254722182316283;13,160011099089935;0,22493235494087063;13,16103253300852;0,22524786558844248
1502;13,248211886327686;0,2201071231610107;13,248753304729172;0,22023695449490183;13,243205546845138;0,2225216240300493;13,160259651569808;0,2249045091941016;13,161282665274227;0,22522033731853636
1503;13,248535080746896;0,22010651652565094;13,249141157449065;0,2202039769542451;13,243594307334977;0,22249590416271944;13,160508788448446;0,22487666123851846;13,161533378951503;0,22519280593471094
1504;13,248855077437252;0,22010869907724342;13,249528682438857;0,22017109988655087;13,24398308845243;0,22247006280215173;13,160758507967854;0,224848811071278;13,161784672274838;0,22516527143796983
1505;13,24917507412763;0,22011093167663728;13,249915878315756;0,2201383264580311;13,244371889458101;0,22244410053150318;13,161008808372586;0,2248209586913687;13,16203654348128;0,22513773383045313
1506;13,249495464175936;0,22011274189909877;13,250302743898803;0,22010565960595366;13,244760709612622;0,22241801793272734;13,161259687909775;0,22479310409607156;13,162288990810447;0,2251101931141757
1507;13,249816247582208;0,22011415009560242;13,250689278894361;0,22007310111589853;13,245149548176611;0,22239181558958013;13,161511144829102;0,22476524728279262;13,16254201250456;0,22508264928818578
1508;13,250137424346411;0,22011523947193118;13,251075483380394;0,22004065168147305;13,245538404410695;0,2223654940843009;13,161763177382811;0,22473738824918954;13,162795606808366;0,22505510235462506
1509;13,25045485396172;0,22011433983580989;13,251461357926994;0,22000831106226842;13,24592727757549;0,222339054001833;13,162015783825716;0,2247095269907685;13,163049771969206;0,2250275523122892
1510;13,250772202117252;0,22011343974789024;13,251846903694506;0,21997607908882857;13,246316166931628;0,22231249592477853;13,162268962415158;0,2246816635037924;13,163304506236965;0,22499999916193095
1511;13,251093449942116;0,2201081482350417;13,252232121386724;0,2199439557777112;13,246705071739717;0,22228582043851475;13,162522711411034;0,22465379778521807;13,163559807864095;0,22497244290228208
1512;13,251415165727272;0,22010237473735256;13,252617010757865;0,21991194210526244;13,247093991260389;0,22225902812736223;13,162777029075801;0,22462592982947013;13,163815675105598;0,22494488353264208
1513;13,25174794964054;0,22009035488395556;13,253001572004083;0,21988003837246242;13,247482924754271;0,22223211957548275;13,163031913674441;0,22459805963217255;13,164072106219015;0,2249173210521837
1514;13,252081201514104;0,22007790260448418;13,253385805337045;0,2198482441429599;13,247871871481983;0,22220509536828917;13,16328736347448;0,22457018718856744;13,16432909946447;0,22488975545894166
1515;13,252414921348006;0,22006527274387544;13,253769711211884;0,21981655862176863;13,248260830704139;0,22217795609225735;13,163543376745984;0,2245423124923122;13,164586653104605;0,22486218675025443
1516;13,252748559722132;0,22005261223889758;13,254153290542956;0,21978498077637496;13,248649801681372;0,22215070233141157;13,163799951761563;0,22451443553763073;13,164844765404611;0,22483461492440712
1517;13,253082116636513;0,22003990647879812;13,254536544347072;0,2197535095481629;13,249038783674301;0,22212333467282808;13,164057086796326;0,22448655631855405;13,16510343463221;0,22480703997892534
1518;13,253416141511197;0,22002721297953048;13,254919473641054;0,21972214390433578;13,249427775943538;0,22209585370305673;13,164314780127935;0,2244586748283504;13,165362659057685;0,2247794619097528
1519;13,253750634346211;0,2200145740210718;13,255302079441707;0,21969088283891;13,249816777749718;0,22206826000761196;13,164573030036573;0,224430791060158;13,165622436953822;0,22475188071504407
1520;13,254078182303472;0,2199993403080444;13,255684362765853;0,2196597253683396;13,250205788353465;0,22204055417327878;13,16483183480493;0,22440290500679497;13,165882766595963;0,22472429638953798
1521;13,2544061167613;0,21998412514512655;13,25606632463032;0,21962867053406063;13,250594807015387;0,22201273678779693;13,165091192718233;0,22437501666050566;13,166143646261961;0,22469670893012086
1522;13,254730772030532;0,21996426804442945;13,25644796605191;0,21959771740270725;13,250983832996129;0,22198480843711127;13,16535110206421;0,22434712601327728;13,166405074232195;0,22466911833190642
1523;13,25505534584001;0,21994446312329774;13,256829288047452;0,21956686506192705;13,251372865556297;0,2219567697092155;13,165611561133106;0,2243192330570295;13,166667048789577;0,2246415245904486
1524;13,25537983818972;0,21992475503899908;13,257210291633752;0,21953611262408979;13,251761903956508;0,2219286211927473;13,165872568217674;0,22429133778298105;13,166929568219517;0,22461392770072958
1525;13,25570479849976;0,21990503359810698;13,25759097782763;0,2195054592229423;13,252150947457404;0,22190036347334158;13,166134121613172;0,22426344018234612;13,167192630809952;0,22458632765741263
1526;13,256026561080953;0,21988385755598508;13,257971347645913;0,2194749040142748;13,252539995319593;0,2218719971407408;13,166396219617365;0,2242355402454473;13,167456234851347;0,22455872445433553
1527;13,256345044473566;0,21986374917709361;13,258351402105408;0,21944444617548697;13,252929046803697;0,22184352278207445;13,1666588605305;0,22420763796399668;13,16772037863664;0,22453111808590256
1528;13,256660248677578;0,21984405481989072;13,258731142222931;0,21941408490463502;13,253318101170352;0,22181494098589644;13,166922042655358;0,22417973332640578;13,167985060461298;0,2245035085459454
1529;13,256975686861756;0,21981965385883123;13,259110569015311;0,2193838194203847;13,253707157680159;0,22178625234122767;13,167185764297168;0,22415182632355296;13,168250278623288;0,22447589582727964
1530;13,257291043586171;0,21979529410334553;13,259489683499346;0,21935364896228843;13,254096215593764;0,22175745743557282;13,167450023763683;0,22412391694466322;13,168516031423074;0,22444827992373023
1531;13,257606318850831;0,21977098686948987;13,25986848669187;0,219323572787239;13,254485274171769;0,2217285568591519;13,16771481936513;0,2240960051787026;13,168782317163625;0,22442066082721931
1532;13,257925493784793;0,21974537111185233;13,26024697960969;0,21929359017369718;13,254874332674813;0,22169955119939255;13,16798014941422;0,22406809101507544;13,169049134150393;0,22439303853017153
1533;13,25824513667908;0,21971987132472837;13,26062516326963;0,21926370041671892;13,255263390363506;0,22167044104670058;13,168246012226147;0,2240401744417853;13,16931648069133;0,22436541302475432
1534;13,258561500384765;0,21969378779633286;13,2610030386885;0,2192339028314701;13,255652446498484;0,22164122698863015;13,168512406118603;0,22401225544625877;13,169584355096855;0,22433778430357454
1535;13,258881682300009;0,21966957424735553;13,261380606883122;0,2192041967495478;13,256041500340356;0,22161190961604066;13,168779329411707;0,22398433401858073;13,169852755679893;0,22431015235809484
1536;13,259202250715806;0,21964586939399314;13,261757868870315;0,21917458151996688;13,256430551149744;0,22158248951803516;13,169046780428085;0,22395641014553153;13,17012168075587;0,22428251717742928
1537;13,259522737671846;0,2196224018835331;13,26213482566689;0,21914505651008234;13,256819598187281;0,22155296728375784;13,169314757492858;0,22392848381325017;13,170391128642631;0,22425487875505878
1538;13,259843143168128;0,21959913859677999;13,262511478289662;0,21911562110119412;13,257208640713582;0,2215233435027818;13,169583258933542;0,22390055501066133;13,170661097660545;0,22422723708059497
1539;13,260160350935577;0,21957259429929143;13,26288782775546;0,2190862746926456;13,25759767798928;0,22149361876504775;13,169852283080196;0,22387262372293895;13,17093158613245;0,2241995921440245
1540;13,260474360974191;0,21954306346089025;13,263263875081098;0,2190570166989187;13,25798670927498;0,22146379366061042;13,170121828265273;0,2238446899376619;13,171202592383635;0,22417194393583606
1541;13,260792189222354;0,2195165807570105;13,26363962128338;0,21902784654925725;13,258375733831317;0,22143386877887108;13,170391892823714;0,22381675364094242;13,17147411474186;0,2241442924457527
1542;13,261117419909457;0,21948818236472553;13,26401506737913;0,21899876368806845;13,258764750918912;0,22140384470992774;13,17066247509293;0,22378881481774268;13,171746151537366;0,22411663766292167
1543;13,261442955637365;0,21944986779487782;13,264390214385172;0,21896976757376702;13,259153759798389;0,22137372204323014;13,170933573412757;0,22376087345416049;13,172018701102838;0,22408897957680166
1544;13,26176832844575;0,21941185251928222;13,264765063318313;0,21894085767898136;13,25954275973036;0,2213435013702785;13,171205186125475;0,22373292953628657;13,172291761773414;0,22406131817697295
1545;13,262089954105225;0,21937837629862436;13,265139615195388;0,21891203348920182;13,25993174997546;0,22131318327968322;13,171477311575835;0,2237049830488706;13,17256533188671;0,2240336534506001
1546;13,262415479434013;0,21935026568929133;13,265513871033193;0,21888329450415464;13,260320729794305;0,22128276836256006;13,171749948111012;0,22367703397633687;13,17283940978278;0,2240059853864906
1547;13,262737807033963;0,21931905354277817;13,265887831848552;0,2188546402356705;13,260709698447517;0,22125225720842376;13,172023094080636;0,22364908230316538;13,173113993804114;0,22397831397363663
1548;13,263060439674716;0,21928035216260855;13,266261498658283;0,21882607020756442;13,261098655195724;0,22122165040801597;13,172296747836759;0,2236211280137647;13,173389082295666;0,22395063919950178
1549;13,263383306295623;0,21924205687245218;13,266634872479202;0,218797583956295;13,26148759929954;0,2211909485511885;13,172570907733856;0,22359317109317103;13,173664673604844;0,22392296105021064
1550;13,26370265974779;0,21920701346510404;13,267007954328127;0,21876918102909074;13,261876530019597;0,2211601522283832;13,172845572128875;0,22356521152323486;13,17394076608145;0,22389527951549865
1551;13,264021850280429;0,21917216726208133;13,267380745221882;0,21874086098408851;13,262265446616512;0,22112926202954233;13,173120739381146;0,22353724928878535;13,174217358077787;0,22386759458046196
1552;13,264337293664164;0,2191400224460256;13,267753246177275;0,21871262339144712;13,262654348350905;0,22109827854584613;13,173396407852456;0,2235092843723551;13,174494447948538;0,22383990623222086
1553;13,264652971028058;0,21910822939768326;13,268125458211118;0,21868446783134204;13,263043234483403;0,2210672023660521;13,17367257590699;0,22348131675780317;13,17477203405084;0,2238122144578891
1554;13,264972629521022;0,2190786969174113;13,268497382340243;0,21865639389247885;13,263432104274628;0,22103603408131764;13,173949241911371;0,22345334642656386;13,175050114744256;0,2237845192434943
1555;13,265299771912678;0,21905408023741438;13,268869019581455;0,21862840117489502;13,263820956985198;0,22100477428211776;13,174226404234622;0,2234253733619066;13,175328688390781;0,223756820574549
1556;13,265626751384817;0,21902972466994064;13,269240370951575;0,21860048928658848;13,26420979187574;0,22097342355773258;13,17450406124819;0,22339739754645613;13,175607753354821;0,22372911843719348
1557;13,265946318018905;0,21901375712403018;13,269611437467422;0,21857265784547453;13,264598608206878;0,22094198249888605;13,174782211325935;0,22336941896053814;13,175887308003205;0,22370141281711642
1558;13,266262300423595;0,2190018562715025;13,269982220145804;0,2185449064772478;13,264987405239234;0,22091045169517615;13,175060852844105;0,22334143758796784;13,176167350705187;0,223673703698665
1559;13,266574535679377;0,2189918447265734;13,27035272000356;0,21851723481538865;13,265376182233426;0,22087883173739276;13,17533998418137;0,22331345340879777;13,176447879832425;0,22364599106725863
1560;13,266886770935157;0,2189819040130372;13,27072293805749;0,21848964250214487;13,265764938450078;0,2208471232148826;13,175619603718802;0,22328546640466138;13,176728893758975;0,22361827490843655
1561;13,267202753339854;0,21897619478042138;13,271092875324403;0,21846212918775818;13,266153673149814;0,22081532671825363;13,175899709839861;0,22325747655661002;13,177010390861334;0,2235905552061416
1562;13,267518735744543;0,2189756912338108;13,271462532821129;0,21843469452669706;13,266542385593256;0,22078344283667484;13,176180300930412;0,22322948384504876;13,177292369518375;0,22356283194443569
1563;13,267830971000325;0,21897521693302183;13,271831911564496;0,21840733818228036;13,26693107504102;0,2207514721607745;13,176461375378697;0,22320148825120043;13,177574828111387;0,22353510510788122
1564;13,268146709025741;0,21897436908183437;13,272201012571296;0,21838005982486208;13,267319740753745;0,22071941527865171;13,176742931575367;0,22317348975468645;13,177857765024063;0,22350737467937964
1565;13,26846244705116;0,21897598893253653;13,272569836858358;0,21835285912903826;13,267708381992046;0,22068727278167227;13,177024967913445;0,22314548833594577;13,17814117864247;0,22347964064322273
1566;13,268778185076576;0,2189821298402454;13,272938385442504;0,21832573577586403;13,268096998016526;0,220655045259128;13,17730748278835;0,2231174839748979;13,17842506735509;0,2234519029825495
1567;13,269094004561746;0,21898844341871665;13,27330665934054;0,21829868945214254;13,268485588087836;0,22062273329978324;13,177590474597874;0,22308947665062398;13,178709429552782;0,2234241616808085
1568;13,26941357119583;0,2189951868009903;13,27367465956929;0,21827171984899738;13,268874151466584;0,22059033749316528;13,177873941742176;0,2230614663437873;13,178994263628805;0,22339641672035843
1569;13,269733137829913;0,2190008048878043;13,274042387145567;0,21824482666246245;13,269262687413393;0,22055785842879405;13,178157882623825;0,22303345303147318;13,179279567978783;0,22336866808437608
1570;13,270052623004236;0,21900645819255526;13,274409843086199;0,21821800959250903;13,269651195188894;0,2205252966954109;13,178442295647722;0,223005436694515;13,179565341000746;0,2233409157546936
1571;13,27036836102965;0,2190116713064368;13,274777028407986;0,21819126834500335;13,270039674053697;0,22049265288233377;13,178727179221163;0,22297741731093226;13,17985158109509;0,22331315971421561
1572;13,270691348973612;0,21901543833245019;13,27514394412776;0,2181646026264349;13,270428123268434;0,22045992757823513;13,179012531753797;0,22294939485968931;13,180138286664567;0,22328539994507443
1573;13,271018002606715;0,2190235183471671;13,275510591262332;0,21813801214952053;13,270816542093725;0,22042712137211068;13,179298351657645;0,2229213693185286;13,180425456114351;0,22325763642818386
1574;13,271351987618116;0,21903733196536204;13,275876970828522;0,21811149662871349;13,27120492979019;0,2203942348522501;13,179584637347094;0,22289334066524502;13,180713087851942;0,2232298691457212
1575;13,271689719778426;0,21905239345555305;13,276243083843143;0,21808505578196494;13,271593285618447;0,2203612686075929;13,179871387238864;0,22286530887921624;13,181001180287222;0,22320209807915442
1576;13,272027451938742;0,21906940992438056;13,276608931323006;0,21805868932883712;13,271981608839132;0,22032822322618317;13,180158599752062;0,22283727393668465;13,181289731832441;0,22317432320924155
1577;13,272361436950145;0,21908602106526087;13,276974514284936;0,21803239699213461;13,272369898712856;0,22029509929568702;13,180446273308124;0,2228092358157301;13,181578740902202;0,22314654451800456
1578;13,272698924731177;0,2191033070461723;13,277339833745755;0,21800617849497406;13,272758154500252;0,22026189740436222;13,180734406330835;0,2227811944944213;13,181868205913487;0,2231187619845265
1579;13,273039996741607;0,21912259953193663;13,277704890722267;0,21798003356430562;13,273146375461929;0,22022861814067352;13,181022997246352;0,2227531499483277;13,182158125285605;0,22309097559061877
1580;13,273381068752036;0,2191313627391614;13,2780696862313;0,21795396192602612;13,273534560858513;0,22019526209200416;13,18131204448314;0,22272510215562238;13,182448497440236;0,2230631853161724
1581;13,273722222222224;0,21914003862541281;13,27843422128967;0,21792796330895714;13,273922709950638;0,2201618298453026;13,181601546472036;0,2226970510922975;13,182739320801394;0,22303539114227872
1582;13,274067122841313;0,21914102999515095;13,278798496914186;0,21790203744210856;13,274310821998915;0,2201283219881171;13,181891501646184;0,22266899673586482;13,183030593795475;0,2230075930474705
1583;13,274419273378953;0,2191394809599688;13,279162514121674;0,21787618405363596;13,274698896263967;0,2200947391080817;13,182181908441093;0,2226409390617182;13,183322314851177;0,22297979101301008
1584;13,274771342456825;0,21913792871594284;13,279526273928948;0,21785040287436355;13,275086932006424;0,220061081790981;13,182472765294595;0,22261287804594113;13,183614482399562;0,22295198501747315
1585;13,275119664385794;0,21913362456806557;13,279889777352826;0,21782469363295895;13,275474928486906;0,22002735062456127;13,182764070646824;0,22258481366569033;13,183907094874035;0,22292417504063575
1586;13,275467986314762;0,2191184496326533;13,280253025410115;0,21779905605912991;13,275862884966028;0,21999354619491665;13,183055822940299;0,22255674589510968;13,184200150710323;0,22289636106168975
1587;13,275819973932876;0,21910744941363366;13,280616019117645;0,2177734898809503;13,276250800704414;0,21995966908881562;13,183348020619784;0,22252867471171456;13,184493648346495;0,22286854305962517
1588;13,276172124470513;0,2190962500693348;13,280978759492234;0,21774799482557802;13,27663867496269;0,2199257198918941;13,183640662132428;0,22250060009019856;13,18478758622294;0,22284072101380395
1589;13,27652443792766;0,2190848960713361;13,281341247550685;0,21772257062056077;13,277026507001489;0,21989169918930304;13,183933745927687;0,2224725220046036;13,18508196278239;0,22281289490223813
1590;13,276884001303356;0,2190643740182493;13,281703484309825;0,21769721699044256;13,277414296081416;0,21985760756810116;13,184227270457301;0,22244444043228034;13,185376776469889;0,22278506470401294
1591;13,277243483219289;0,21904385088644854;13,28206547078647;0,2176719336587869;13,2778020414631;0,2198234456129919;13,184521234175353;0,22241635534641477;13,185672025732803;0,22275723039724596
1592;13,277602883675465;0,21902329343666996;13,282427207997436;0,21764672034745877;13,27818974240716;0,21978921390903905;13,184815635538225;0,22238826672241577;13,185967709020822;0,22272939196042646
1593;13,277962365591394;0,21900255868023638;13,282788696959548;0,21762157677551444;13,278577398174233;0,21975491304108674;13,185110473004595;0,2223601745352322;13,186263824785959;0,22270154937082035
1594;13,278321766047572;0,21898182735963387;13,28314993868961;0,21759650266057232;13,278965008024919;0,21972054359460197;13,18540574503547;0,22233207875877745;13,186560371482521;0,2226737026072773
1595;13,2786885793418;0,2189551406101524;13,283510934204449;0,21757149771678802;13,279352571219865;0,21968610615296022;13,185701450094133;0,2223039793677186;13,186857347567148;0,2226458516459556
1596;13,279059221244705;0,2189255906191085;13,283871684520866;0,21754656165720512;13,279740087019675;0,21965160130106848;13,18599758664617;0,2222758763361344;13,187154751498763;0,2226179964657461
1597;13,27943361029651;0,2188863806485832;13,284232190655702;0,2175216941888556;13,280127554684976;0,2196170296229095;13,186294153159485;0,2222477696377706;13,187452581738606;0,2225901370442521
1598;13,279807449928246;0,21884693864564211;13,284592453625752;0,21749689501876832;13,280514973476393;0,2195823917014133;13,186591148104236;0,22221965924674314;13,187750836750226;0,22256227335772452
1599;13,280173490221365;0,21880341684244048;13,284952474447849;0,2174721638476315;13,280902342654542;0,21954768812098263;13,186888569952904;0,22219154513689893;13,188049514999465;0,22253440538355165
1600;13,280543359123147;0,21875579543999382;13,285312254138809;0,21744750037416866;13,281289661480065;0,21951291946354679;13,18718641718025;0,22216342728053615;13,18834861495446;0,22250653309827986
1601;13,280913390944445;0,2187081004601507;13,285671793715434;0,21742290429376593;13,28167692921355;0,2194780863134822;13,187484688263295;0,22213530565300965;13,188648135085637;0,2224786564792101
1602;13,28129036764349;0,2186516239620366;13,286031094194557;0,217398375295268;13,282064145115658;0,21944318925146417;13,187783381681369;0,22210718022620646;13,188948073865722;0,2224507755026734
1603;13,28167475718059;0,21858741294232917;13,286390156592988;0,21737391306535567;13,282451308446982;0,2194082288614606;13,188082495916078;0,222079050973663;13,189248429769728;0,22242289014524422
1604;13,282062893866598;0,21852139328760728;13,286748981927541;0,21734951728560314;13,28283841846816;0,21937320572438793;13,188382029451281;0,2220509178685181;13,189549201274948;0,22239500038278215
1605;13,282450562592295;0,21845494686710257;13,28710757121504;0,21732518763247632;13,283225474439812;0,2193381204223217;13,188681980773143;0,2220227808830006;13,189850386860954;0,2223671061922208
1606;13,28284119506666;0,21839250888614706;13,287465925472302;0,21730092377759244;13,28361247562255;0,21930297353687916;13,188982348370073;0,2219946399901573;13,190151985009617;0,22233920754850062
1607;13,283239240379082;0,21832940802262768;13,287824045716139;0,21727672538771833;13,283999421277016;0,21926776564850764;13,189283130732756;0,2219664951627651;13,19045399420506;0,22231130442853075
1608;13,283644698529566;0,21826631309697453;13,288181932963365;0,217252592124638;13,284386310663818;0,2192324973381705;13,189584326354154;0,2219383463724982;13,1907564129337;0,22228339680709885
1609;13,284049851639246;0,2182029399581143;13,288539588230801;0,2172285236436461;13,284773143043575;0,21919716918734924;13,189885933729457;0,22191019359274544;13,191059239684206;0,2222554846610256
1610;13,28446194962667;0,21813999702619283;13,288897012535278;0,21720451959491932;13,285159917676925;0,21916178177467374;13,190187951356155;0,2218820367949604;13,19136247294754;0,22222756796405033
1611;13,284880992491836;0,2180809890031237;13,289254206893597;0,21718057962292586;13,285546633824476;0,21912633568110965;13,190490377733973;0,22185387595071016;13,1916661112169;0,22219964669341644
1612;13,285299567396684;0,2180220445655646;13,28961117232257;0,21715670336668486;13,285933290746856;0,2190908314854214;13,190793211364875;0,2218257110334049;13,191970152987786;0,22217172082283762
1613;13,285717674341216;0,21796342220765427;13,289967909839026;0,21713289045799752;13,286319887704694;0,21905526976663742;13,191096450753117;0,22179754201336566;13,19227459675791;0,2221437903279972
1614;13,286139528434655;0,21790430186830306;13,290324420459779;0,21710914052236052;13,286706423958607;0,2190196511040515;13,191400094405163;0,221769368863141;13,192579441027288;0,22211585518386212
1615;13,286565129677001;0,2178469091344323;13,29068070520164;0,21708545317974923;13,287092898769206;0,21898397607644607;13,191704140829742;0,2217411915540476;13,192884684298159;0,22208791536538652
1616;13,28699401010794;0,21779015219520534;13,291036765081442;0,2170618280420624;13,287479311397133;0,21894824526118448;13,192008588537828;0,22171301005713093;13,193190325075035;0,22205997084642373
1617;13,287418919808932;0,2177317168045415;13,291392601115982;0,21703826471606544;13,287865661103002;0,21891245923648342;13,192313436042626;0,22168482434399844;13,193496361864655;0,22203202160279767
1618;13,287847108698516;0,2176713360311241;13,29174821432209;0,217014762800049;13,28825194714743;0,21887661858018148;13,192618681859571;0,22165663438669175;13,193802793176026;0,22200406760795138
1619;13,288274829627774;0,21761090015964601;13,292103605716578;0,21699132188624867;13,288638168791053;0,2188407238682467;13,192924324506349;0,22162844015531433;13,194109617520391;0,22197610883653063
1620;13,288698650887737;0,21754981803362514;13,292458776316268;0,21696794155887797;13,289024325294474;0,21880477567886827;13,193230362502879;0,2216002416209161;13,194416833411223;0,2219481452633601
1621;13,289126219296602;0,21748748149244107;13,292813727137977;0,2169446213949767;13,289410415918336;0,218768774587133;13,193536794371287;0,22157203875472448;13,194724439364268;0,22192017686113838
1622;13,289557534854374;0,2174256024382281;13,293168459198508;0,2169213609649323;13,289796439923242;0,2187327211699621;13,193843618635942;0,22154383152788779;13,19503243389745;0,2218922036056881
1623;13,289988545371347;0,21736359085445514;13,293522973514694;0,21689815983005342;13,290182396569831;0,2186966160024099;13,194150833823448;0,22151561990980728;13,195340815530981;0,2218642254694886
1624;13,29041925084753;0,217302784306656;13,293877271103344;0,21687501754512156;13,290568285118717;0,21866045966045852;13,194458438462602;0,22148740387230648;13,195649582787283;0,2218362424270551
1625;13,29085690120144;0,2172378238622475;13,294231352981283;0,21685193365563657;13,290954104830536;0,21862425271724983;13,194766431084428;0,22145918338571838;13,195958734190988;0,22180825445212068
1626;13,291294083595039;0,2171739231541146;13,294585220165324;0,21682890770036894;13,291339854965882;0,21858799575030083;13,195074810222176;0,2214309584203606;13,196268268268986;0,22178026151731559
1627;13,291727366319337;0,21711660252318724;13,294938873672276;0,21680593920958768;13,291725534785401;0,21855168933123484;13,195383574411299;0,2214027289462144;13,196578183550365;0,22175226359743477
1628;13,292157146273995;0,21705569591800242;13,295292314518969;0,21678302770518806;13,292111143549718;0,2185153340344926;13,195692722189463;0,22137449493388747;13,196888478566438;0,22172426066476053
1629;13,292590673377559;0,21699830149889898;13,295645543722213;0,2167601727000331;13,292496680519433;0,2184789304338234;13,196002252096543;0,22134625635377952;13,197199151850736;0,22169625269354792
1630;13,293027479669727;0,2169445672131628;13,295998562298822;0,21673737370031015;13,29288214495518;0,21844247910215572;13,19631216267462;0,22131801317492653;13,197510201938998;0,22166823965688467
1631;13,293467565150474;0,21689584629439476;13,29635137126561;0,21671463020198797;13,293267536117593;0,21840598061172792;13,196622452467961;0,22128976536833908;13,197821627369196;0,22164022152707522
1632;13,29390367990127;0,21684353805701326;13,296703971639412;0,2166919416923864;13,29365285326728;0,2183694355347396;13,196933120023065;0,22126151290321439;13,198133426681489;0,22161219827743558
1633;13,294342758400758;0,21678717182627574;13,297056364437035;0,21666930765096015;13,29403809566487;0,21833284444328785;13,197244163888582;0,22123325574988983;13,198445598418239;0,22158416988126795
1634;13,294777703250764;0,21673575051452765;13,297408550675284;0,21664672754850908;13,29442326257099;0,21829620790774085;13,1975555826154;0,221204993877274;13,198758141124028;0,22155613631109095
1635;13,295209145331134;0,21667949092510944;13,297760531371;0,21662420084494433;13,294808353246253;0,21825952650044878;13,19786737475656;0,22117672725644386;13,199071053345632;0,2215280975400504
1636;13,295644334560434;0,21662686712009832;13,298112307540977;0,21660172699413907;13,29519336695127;0,2182228007923606;13,19817953886732;0,22114845585601936;13,199384333632016;0,2215000535404442
1637;13,296082568998148;0,21657190850772595;13,298463880202048;0,21657930543828388;13,295578302946693;0,21818603135152573;13,198492073505113;0,22112017964582523;13,199697980534355;0,22147200428494074
1638;13,29652455058477;0,21652230307211334;13,298815250371026;0,2165569356114911;13,295963160493129;0,21814921874882556;13,19880497722956;0,2210918985944492;13,200011992606;0,22144394974606588
1639;13,296965911690693;0,2164734039697491;13,299166419064724;0,21653461693867648;13,296347938851191;0,218112363554198;13,199118248602451;0,22106361267226254;13,200326368402518;0,22141588989639538
1640;13,297403139147136;0,2164275937728212;13,299517387299954;0,2165123488360807;13,29673263728153;0,21807546633507366;13,199431886187758;0,22103532184827093;13,200641106481616;0,22138782470881163
1641;13,297836232954108;0,21638468731355945;13,299868156093547;0,21649013070844383;13,297117255044734;0,21803852766113294;13,199745888551627;0,22100702609204254;13,200956205403246;0,2213597541540644
1642;13,298276658139393;0,21635006681156888;13,300218726462315;0,21646796195307094;13,297501791401446;0,21800154810007177;13,20006025426239;0,22097872537216498;13,201271663729493;0,22133167820590585
1643;13,29872083047358;0,21631884119663417;13,300569099423067;0,21644584195753167;13,297886245612279;0,21796452821942644;13,200374981890528;0,22095041965823856;13,201587480024644;0,22130359683582698
1644;13,299168200536592;0,21629412743773144;13,300919275992628;0,21642377009913147;13,298270616937872;0,21792746858592257;13,200690070008708;0,22092210891868974;13,201903652855169;0,22127551001549658
1645;13,299615255159699;0,2162643629402535;13,301269257187815;0,21640174574556437;13,298654904638825;0,21789036976710593;13,20100551719174;0,22089379312315083;13,202220180789679;0,2212474177179175
1646;13,30005489694474;0,21623695911552251;13,301619044025449;0,21637976825582883;13,299039107975775;0,21785323232886536;13,201321322016614;0,2208654722404018;13,202537062398985;0,22121931991460092
1647;13,300490405080314;0,21621382118828011;13,301968637522336;0,21635783697851715;13,299423226209344;0,2178160568368677;13,201637483062479;0,22083714623888445;13,202854296256076;0,22119121657704324
1648;13,300928876964567;0,21618922760264928;13,302318038695292;0,21633595125351943;13,299807258600152;0,21777884385642807;13,201953998910618;0,22080881508863304;13,203171880936061;0,22116310767781822
1649;13,301364069660227;0,2161619794696278;13,30266724856115;0,21631411040873574;13,300191204408813;0,21774159395348958;13,2022708681445;0,22078047875722012;13,203489815016265;0,22113499318787866
1650;13,301799262355884;0,21613479437728347;13,303016268136716;0,2162923137648677;13,300575062895962;0,21770430769162208;13,20258808934972;0,22075213721387502;13,20380809707614;0,22110687307989757
1651;13,302230321402078;0,21610789573547023;13,303365098438805;0,21627056063121106;13,30095883332222;0,21766698563482853;13,202905661114029;0,22072379042742454;13,20412672569731;0,22107874732460517
1652;13,302653967610215;0,21607714602141373;13,30371374048424;0,21624885030801683;13,301342514948203;0,21762962834761146;13,203223582027327;0,22069543836603525;13,204445699463538;0,22105061589438785
